,Unnamed: 0,Criminal_ID,Age,Height,Hair_Color,NID
15648,15648,15649,47,169,Green,16
15649,15649,15650,29,165,Brown,23
15650,15650,15651,44,181,Black,17
15651,15651,15652,50,177,Green,3
15652,15652,15653,51,166,Black,9
15653,15653,15654,46,166,Black,10
15654,15654,15655,51,182,Brown,13
15655,15655,15656,30,169,Black,14
15656,15656,15657,18,167,Green,23
15657,15657,15658,30,183,Brown,13
15658,15658,15659,25,166,Black,23
15659,15659,15660,29,170,Brown,7
15660,15660,15661,28,174,Black,17
15661,15661,15662,42,171,Brown,13
15662,15662,15663,52,182,Black,15
15663,15663,15664,35,185,Brown,19
15664,15664,15665,20,168,Black,3
15665,15665,15666,42,181,Brown,16
15666,15666,15667,29,179,Green,15
15667,15667,15668,53,169,Green,5
15668,15668,15669,23,187,Brown,14
15669,15669,15670,46,175,Green,15
15670,15670,15671,47,169,Green,9
15671,15671,15672,34,167,Brown,17
15672,15672,15673,49,175,Black,23
15673,15673,15674,34,166,Green,13
15674,15674,15675,23,174,Black,9
15675,15675,15676,38,169,Black,11
15676,15676,15677,21,174,Brown,23
15677,15677,15678,32,168,Black,17
15678,15678,15679,29,181,Green,13
15679,15679,15680,25,184,Green,23
15680,15680,15681,53,166,Brown,22
15681,15681,15682,48,175,Green,13
15682,15682,15683,34,172,Black,4
15683,15683,15684,52,177,Black,13
15684,15684,15685,28,182,Green,4
15685,15685,15686,30,185,Black,22
15686,15686,15687,48,179,Brown,21
15687,15687,15688,52,165,Brown,16
15688,15688,15689,34,172,Green,21
15689,15689,15690,26,175,Black,5
15690,15690,15691,39,177,Brown,17
15691,15691,15692,24,169,Black,7
15692,15692,15693,20,175,Green,6
15693,15693,15694,35,166,Brown,3
15694,15694,15695,48,174,Black,16
15695,15695,15696,39,175,Black,7
15696,15696,15697,19,181,Black,19
15697,15697,15698,21,174,Green,21
15698,15698,15699,48,167,Brown,20
15699,15699,15700,43,172,Green,10
15700,15700,15701,43,171,Black,19
15701,15701,15702,28,177,Brown,20
15702,15702,15703,19,182,Green,23
15703,15703,15704,50,186,Black,17
15704,15704,15705,45,179,Brown,20
15705,15705,15706,20,165,Green,16
15706,15706,15707,43,177,Brown,20
15707,15707,15708,48,167,Brown,6
15708,15708,15709,39,184,Black,7
15709,15709,15710,28,174,Brown,17
15710,15710,15711,50,170,Green,11
15711,15711,15712,48,182,Black,5
15712,15712,15713,54,183,Brown,18
15713,15713,15714,28,186,Green,16
15714,15714,15715,20,187,Green,23
15715,15715,15716,18,175,Green,21
15716,15716,15717,28,168,Green,20
15717,15717,15718,24,184,Brown,22
15718,15718,15719,52,168,Green,16
15719,15719,15720,26,176,Black,9
15720,15720,15721,28,187,Green,23
15721,15721,15722,47,169,Brown,9
15722,15722,15723,50,177,Green,4
15723,15723,15724,47,187,Black,6
15724,15724,15725,42,166,Green,3
15725,15725,15726,46,165,Green,7
15726,15726,15727,52,187,Black,6
15727,15727,15728,42,167,Green,21
15728,15728,15729,53,181,Green,23
15729,15729,15730,26,182,Black,7
15730,15730,15731,19,185,Brown,21
15731,15731,15732,28,169,Green,7
15732,15732,15733,28,182,Green,6
15733,15733,15734,36,170,Brown,23
15734,15734,15735,53,185,Brown,11
15735,15735,15736,34,169,Green,3
15736,15736,15737,23,167,Green,12
15737,15737,15738,42,182,Green,15
15738,15738,15739,53,169,Black,17
15739,15739,15740,37,165,Brown,10
15740,15740,15741,49,167,Brown,11
15741,15741,15742,40,167,Brown,21
15742,15742,15743,23,184,Black,13
15743,15743,15744,46,180,Black,4
15744,15744,15745,26,165,Brown,23
15745,15745,15746,37,171,Brown,21
15746,15746,15747,39,175,Brown,3
15747,15747,15748,54,179,Black,23
15748,15748,15749,22,181,Green,10
15749,15749,15750,37,183,Green,18
15750,15750,15751,33,170,Brown,13
15751,15751,15752,53,180,Green,7
15752,15752,15753,54,186,Green,8
15753,15753,15754,45,187,Black,22
15754,15754,15755,42,177,Green,23
15755,15755,15756,18,169,Black,23
15756,15756,15757,25,165,Green,9
15757,15757,15758,26,186,Black,23
15758,15758,15759,33,171,Brown,6
15759,15759,15760,37,187,Green,7
15760,15760,15761,25,169,Green,5
15761,15761,15762,54,172,Brown,23
15762,15762,15763,52,179,Black,22
15763,15763,15764,28,171,Brown,8
15764,15764,15765,22,177,Brown,13
15765,15765,15766,24,175,Green,23
15766,15766,15767,33,169,Black,10
15767,15767,15768,23,180,Green,23
15768,15768,15769,51,185,Brown,8
15769,15769,15770,20,176,Black,14
15770,15770,15771,41,185,Black,8
15771,15771,15772,39,175,Brown,8
15772,15772,15773,26,165,Brown,6
15773,15773,15774,45,183,Brown,6
15774,15774,15775,47,182,Brown,4
15775,15775,15776,44,181,Brown,18
15776,15776,15777,29,167,Black,3
15777,15777,15778,40,186,Black,5
15778,15778,15779,53,182,Black,22
15779,15779,15780,46,182,Black,19
15780,15780,15781,43,173,Brown,20
15781,15781,15782,41,183,Brown,18
15782,15782,15783,25,165,Brown,10
15783,15783,15784,48,171,Green,14
15784,15784,15785,38,186,Brown,9
15785,15785,15786,19,168,Black,6
15786,15786,15787,44,173,Black,12
15787,15787,15788,32,182,Brown,23
15788,15788,15789,54,170,Green,22
15789,15789,15790,52,178,Black,4
15790,15790,15791,29,186,Green,13
15791,15791,15792,23,179,Green,21
15792,15792,15793,40,173,Green,22
15793,15793,15794,54,187,Brown,15
15794,15794,15795,25,169,Green,21
15795,15795,15796,51,187,Black,9
15796,15796,15797,50,183,Brown,10
15797,15797,15798,20,173,Green,3
15798,15798,15799,49,168,Green,7
15799,15799,15800,36,169,Black,7
15800,15800,15801,53,166,Black,17
15801,15801,15802,38,175,Green,7
15802,15802,15803,27,179,Green,12
15803,15803,15804,31,171,Green,3
15804,15804,15805,21,166,Brown,8
15805,15805,15806,45,187,Green,17
15806,15806,15807,31,165,Brown,23
15807,15807,15808,22,178,Green,5
15808,15808,15809,28,182,Black,22
15809,15809,15810,26,181,Green,20
15810,15810,15811,51,166,Brown,19
15811,15811,15812,31,179,Green,10
15812,15812,15813,42,174,Black,17
15813,15813,15814,47,178,Green,23
15814,15814,15815,32,174,Brown,22
15815,15815,15816,31,173,Black,11
15816,15816,15817,31,187,Brown,9
15817,15817,15818,24,172,Green,22
15818,15818,15819,35,167,Black,11
15819,15819,15820,20,165,Brown,11
15820,15820,15821,18,177,Brown,14
15821,15821,15822,28,165,Green,23
15822,15822,15823,53,175,Black,19
15823,15823,15824,24,184,Brown,6
15824,15824,15825,36,182,Green,13
15825,15825,15826,18,165,Black,14
15826,15826,15827,34,181,Black,17
15827,15827,15828,34,186,Green,12
15828,15828,15829,33,169,Green,8
15829,15829,15830,53,165,Brown,19
15830,15830,15831,34,171,Black,13
15831,15831,15832,54,187,Black,12
15832,15832,15833,23,167,Brown,5
15833,15833,15834,47,177,Black,20
15834,15834,15835,36,178,Green,23
15835,15835,15836,37,183,Black,14
15836,15836,15837,46,181,Green,23
15837,15837,15838,40,165,Brown,5
15838,15838,15839,22,185,Brown,7
15839,15839,15840,20,169,Black,7
15840,15840,15841,29,183,Black,21
15841,15841,15842,30,187,Brown,10
15842,15842,15843,40,178,Black,7
15843,15843,15844,31,169,Brown,9
15844,15844,15845,54,186,Green,22
15845,15845,15846,37,176,Green,12
15846,15846,15847,32,166,Green,17
15847,15847,15848,18,170,Brown,9
15848,15848,15849,40,174,Black,15
15849,15849,15850,18,168,Black,23
15850,15850,15851,20,184,Black,6
15851,15851,15852,18,175,Green,21
15852,15852,15853,49,174,Black,23
15853,15853,15854,49,177,Black,4
15854,15854,15855,54,185,Black,11
15855,15855,15856,18,168,Black,23
15856,15856,15857,46,182,Green,6
15857,15857,15858,43,178,Brown,23
15858,15858,15859,33,170,Green,15
15859,15859,15860,32,177,Brown,21
15860,15860,15861,47,170,Brown,15
15861,15861,15862,34,166,Black,5
15862,15862,15863,28,170,Green,13
15863,15863,15864,37,167,Brown,3
15864,15864,15865,23,165,Black,17
15865,15865,15866,49,166,Black,20
15866,15866,15867,23,187,Brown,17
15867,15867,15868,49,170,Black,12
15868,15868,15869,34,177,Green,18
15869,15869,15870,18,176,Brown,5
15870,15870,15871,34,185,Green,21
15871,15871,15872,54,167,Brown,10
15872,15872,15873,22,182,Brown,22
15873,15873,15874,29,182,Black,13
15874,15874,15875,39,174,Green,9
15875,15875,15876,49,186,Green,16
15876,15876,15877,33,184,Green,10
15877,15877,15878,46,186,Green,9
15878,15878,15879,39,172,Brown,6
15879,15879,15880,39,168,Black,9
15880,15880,15881,24,177,Brown,6
15881,15881,15882,50,187,Black,7
15882,15882,15883,36,179,Black,8
15883,15883,15884,29,173,Black,23
15884,15884,15885,20,167,Brown,8
15885,15885,15886,48,173,Green,5
15886,15886,15887,54,166,Brown,13
15887,15887,15888,42,170,Brown,20
15888,15888,15889,29,173,Black,7
15889,15889,15890,34,181,Green,12
15890,15890,15891,48,166,Black,20
15891,15891,15892,30,179,Brown,19
15892,15892,15893,42,172,Brown,20
15893,15893,15894,51,184,Brown,20
15894,15894,15895,47,175,Brown,18
15895,15895,15896,19,169,Brown,7
15896,15896,15897,35,174,Brown,8
15897,15897,15898,43,168,Green,16
15898,15898,15899,26,183,Brown,3
15899,15899,15900,25,171,Brown,14
15900,15900,15901,41,165,Brown,20
15901,15901,15902,45,180,Black,9
15902,15902,15903,32,169,Green,17
15903,15903,15904,48,174,Green,19
15904,15904,15905,33,182,Black,7
15905,15905,15906,48,173,Green,7
15906,15906,15907,49,174,Brown,23
15907,15907,15908,35,173,Brown,23
15908,15908,15909,48,186,Green,4
15909,15909,15910,36,178,Green,21
15910,15910,15911,46,185,Black,23
15911,15911,15912,44,174,Black,13
15912,15912,15913,44,181,Green,18
15913,15913,15914,39,181,Green,22
15914,15914,15915,45,186,Black,23
15915,15915,15916,19,178,Brown,4
15916,15916,15917,52,182,Green,23
15917,15917,15918,38,178,Green,12
15918,15918,15919,20,186,Brown,6
15919,15919,15920,52,186,Green,12
15920,15920,15921,53,173,Black,9
15921,15921,15922,43,181,Black,19
15922,15922,15923,49,187,Black,18
15923,15923,15924,25,183,Green,13
15924,15924,15925,40,180,Green,14
15925,15925,15926,39,179,Green,23
15926,15926,15927,23,185,Brown,7
15927,15927,15928,28,184,Green,11
15928,15928,15929,36,176,Green,9
15929,15929,15930,21,176,Brown,17
15930,15930,15931,32,178,Brown,4
15931,15931,15932,45,172,Green,8
15932,15932,15933,42,180,Green,10
15933,15933,15934,31,176,Green,23
15934,15934,15935,37,168,Black,17
15935,15935,15936,44,173,Black,22
15936,15936,15937,22,180,Black,9
15937,15937,15938,26,179,Brown,19
15938,15938,15939,33,169,Brown,3
15939,15939,15940,33,185,Green,16
15940,15940,15941,47,184,Green,4
15941,15941,15942,31,171,Green,10
15942,15942,15943,51,180,Green,9
15943,15943,15944,25,173,Brown,19
15944,15944,15945,29,186,Brown,3
15945,15945,15946,39,184,Black,20
15946,15946,15947,40,166,Green,3
15947,15947,15948,53,179,Black,17
15948,15948,15949,32,185,Green,10
15949,15949,15950,43,186,Black,13
15950,15950,15951,30,167,Green,23
15951,15951,15952,42,169,Green,19
15952,15952,15953,26,181,Black,16
15953,15953,15954,25,168,Black,7
15954,15954,15955,28,181,Black,3
15955,15955,15956,51,179,Black,16
15956,15956,15957,52,174,Black,8
15957,15957,15958,24,165,Green,15
15958,15958,15959,50,185,Green,15
15959,15959,15960,54,177,Brown,22
15960,15960,15961,27,176,Brown,21
15961,15961,15962,19,186,Green,6
15962,15962,15963,41,175,Green,3
15963,15963,15964,21,186,Brown,23
15964,15964,15965,53,173,Brown,7
15965,15965,15966,35,171,Brown,15
15966,15966,15967,22,175,Black,14
15967,15967,15968,21,165,Green,5
15968,15968,15969,37,181,Black,4
15969,15969,15970,28,184,Black,11
15970,15970,15971,40,180,Brown,9
15971,15971,15972,23,177,Black,16
15972,15972,15973,31,176,Green,3
15973,15973,15974,22,172,Black,3
15974,15974,15975,39,176,Brown,8
15975,15975,15976,37,176,Brown,5
15976,15976,15977,50,181,Green,23
15977,15977,15978,21,182,Brown,21
15978,15978,15979,42,181,Black,15
15979,15979,15980,19,173,Green,12
15980,15980,15981,37,176,Brown,16
15981,15981,15982,21,175,Brown,21
15982,15982,15983,43,176,Brown,13
15983,15983,15984,54,182,Brown,15
15984,15984,15985,33,167,Brown,23
15985,15985,15986,24,167,Black,3
15986,15986,15987,18,167,Green,8
15987,15987,15988,18,173,Green,7
15988,15988,15989,50,187,Green,11
15989,15989,15990,28,173,Black,14
15990,15990,15991,32,178,Green,11
15991,15991,15992,29,177,Black,4
15992,15992,15993,44,174,Green,16
15993,15993,15994,32,173,Brown,16
15994,15994,15995,29,165,Brown,16
15995,15995,15996,25,168,Brown,8
15996,15996,15997,51,167,Brown,3
15997,15997,15998,20,174,Brown,6
15998,15998,15999,32,179,Black,7
15999,15999,16000,38,184,Green,6
16000,16000,16001,25,172,Black,7
16001,16001,16002,51,165,Black,19
16002,16002,16003,29,166,Green,23
16003,16003,16004,41,173,Green,19
16004,16004,16005,37,174,Green,19
16005,16005,16006,36,175,Brown,11
16006,16006,16007,37,187,Black,13
16007,16007,16008,26,178,Brown,18
16008,16008,16009,36,186,Green,17
16009,16009,16010,38,174,Brown,12
16010,16010,16011,47,180,Black,19
16011,16011,16012,54,168,Brown,17
16012,16012,16013,52,171,Green,16
16013,16013,16014,26,186,Black,5
16014,16014,16015,28,167,Green,11
16015,16015,16016,29,183,Brown,19
16016,16016,16017,24,186,Black,22
16017,16017,16018,46,186,Green,6
16018,16018,16019,26,179,Brown,17
16019,16019,16020,18,166,Brown,17
16020,16020,16021,27,171,Black,23
16021,16021,16022,36,177,Green,23
16022,16022,16023,47,176,Green,21
16023,16023,16024,19,167,Black,17
16024,16024,16025,26,187,Green,22
16025,16025,16026,50,181,Black,23
16026,16026,16027,18,165,Brown,9
16027,16027,16028,51,173,Green,18
16028,16028,16029,24,176,Green,9
16029,16029,16030,27,176,Black,15
16030,16030,16031,23,184,Black,5
16031,16031,16032,20,178,Green,15
16032,16032,16033,25,174,Black,14
16033,16033,16034,52,180,Green,3
16034,16034,16035,18,184,Green,23
16035,16035,16036,28,166,Green,9
16036,16036,16037,25,182,Black,10
16037,16037,16038,54,167,Green,15
16038,16038,16039,48,175,Green,20
16039,16039,16040,27,165,Black,18
16040,16040,16041,33,184,Brown,13
16041,16041,16042,47,167,Black,12
16042,16042,16043,21,177,Black,19
16043,16043,16044,27,167,Green,23
16044,16044,16045,39,167,Green,14
16045,16045,16046,30,172,Brown,13
16046,16046,16047,36,166,Green,7
16047,16047,16048,54,168,Brown,20
16048,16048,16049,38,182,Brown,11
16049,16049,16050,46,185,Green,9
16050,16050,16051,22,178,Green,12
16051,16051,16052,29,184,Black,4
16052,16052,16053,35,175,Black,17
16053,16053,16054,28,179,Black,18
16054,16054,16055,27,182,Green,11
16055,16055,16056,45,176,Green,8
16056,16056,16057,26,170,Brown,23
16057,16057,16058,37,169,Brown,8
16058,16058,16059,49,165,Green,23
16059,16059,16060,34,166,Brown,3
16060,16060,16061,54,172,Black,5
16061,16061,16062,28,168,Brown,5
16062,16062,16063,19,185,Brown,14
16063,16063,16064,35,177,Green,15
16064,16064,16065,53,177,Black,21
16065,16065,16066,41,185,Black,14
16066,16066,16067,39,166,Green,10
16067,16067,16068,38,184,Green,11
16068,16068,16069,35,185,Brown,20
16069,16069,16070,54,181,Black,22
16070,16070,16071,21,176,Black,3
16071,16071,16072,26,183,Brown,15
16072,16072,16073,23,169,Brown,22
16073,16073,16074,22,168,Brown,13
16074,16074,16075,51,165,Black,10
16075,16075,16076,45,178,Green,14
16076,16076,16077,33,173,Brown,21
16077,16077,16078,18,187,Black,9
16078,16078,16079,53,174,Brown,19
16079,16079,16080,39,183,Brown,15
16080,16080,16081,54,185,Black,13
16081,16081,16082,34,165,Green,23
16082,16082,16083,39,174,Green,16
16083,16083,16084,31,182,Brown,6
16084,16084,16085,21,178,Black,22
16085,16085,16086,47,165,Green,12
16086,16086,16087,33,182,Brown,20
16087,16087,16088,52,169,Green,14
16088,16088,16089,27,187,Brown,17
16089,16089,16090,47,174,Green,11
16090,16090,16091,38,169,Green,22
16091,16091,16092,33,179,Black,23
16092,16092,16093,33,179,Brown,8
16093,16093,16094,38,178,Black,14
16094,16094,16095,40,181,Brown,9
16095,16095,16096,21,168,Green,19
16096,16096,16097,50,184,Green,7
16097,16097,16098,32,183,Black,16
16098,16098,16099,42,187,Brown,15
16099,16099,16100,18,187,Brown,3
16100,16100,16101,51,173,Brown,17
16101,16101,16102,38,182,Black,22
16102,16102,16103,45,179,Black,7
16103,16103,16104,31,170,Brown,19
16104,16104,16105,44,166,Black,23
16105,16105,16106,42,180,Brown,20
16106,16106,16107,18,184,Black,9
16107,16107,16108,34,181,Green,7
16108,16108,16109,45,172,Brown,23
16109,16109,16110,34,170,Black,4
16110,16110,16111,20,171,Green,11
16111,16111,16112,32,182,Black,13
16112,16112,16113,30,174,Green,19
16113,16113,16114,45,170,Brown,20
16114,16114,16115,41,185,Green,7
16115,16115,16116,40,181,Green,14
16116,16116,16117,31,187,Black,23
16117,16117,16118,43,186,Black,4
16118,16118,16119,51,187,Brown,16
16119,16119,16120,25,177,Brown,13
16120,16120,16121,47,167,Brown,8
16121,16121,16122,37,173,Brown,8
16122,16122,16123,30,169,Black,14
16123,16123,16124,27,179,Black,23
16124,16124,16125,46,181,Black,6
16125,16125,16126,39,179,Black,3
16126,16126,16127,37,187,Black,20
16127,16127,16128,19,185,Black,19
16128,16128,16129,28,170,Brown,23
16129,16129,16130,38,176,Brown,19
16130,16130,16131,31,184,Brown,22
16131,16131,16132,53,166,Green,7
16132,16132,16133,33,186,Green,12
16133,16133,16134,30,171,Black,23
16134,16134,16135,28,168,Black,10
16135,16135,16136,54,166,Green,20
16136,16136,16137,19,166,Green,14
16137,16137,16138,26,168,Green,20
16138,16138,16139,32,186,Green,21
16139,16139,16140,45,186,Brown,6
16140,16140,16141,21,180,Green,15
16141,16141,16142,20,180,Brown,9
16142,16142,16143,53,180,Brown,3
16143,16143,16144,45,184,Brown,8
16144,16144,16145,35,187,Green,13
16145,16145,16146,24,166,Green,12
16146,16146,16147,34,175,Brown,9
16147,16147,16148,49,175,Brown,17
16148,16148,16149,29,179,Brown,22
16149,16149,16150,43,174,Black,22
16150,16150,16151,30,174,Brown,4
16151,16151,16152,27,175,Brown,16
16152,16152,16153,29,174,Brown,11
16153,16153,16154,51,174,Green,4
16154,16154,16155,41,183,Green,12
16155,16155,16156,48,166,Brown,3
16156,16156,16157,44,169,Black,10
16157,16157,16158,36,165,Brown,12
16158,16158,16159,35,175,Green,15
16159,16159,16160,19,185,Green,6
16160,16160,16161,49,182,Green,8
16161,16161,16162,41,169,Green,23
16162,16162,16163,45,184,Black,22
16163,16163,16164,18,168,Black,18
16164,16164,16165,19,170,Brown,21
16165,16165,16166,34,171,Brown,21
16166,16166,16167,24,168,Green,6
16167,16167,16168,19,177,Brown,23
16168,16168,16169,41,179,Green,13
16169,16169,16170,47,166,Black,19
16170,16170,16171,30,171,Brown,23
16171,16171,16172,46,174,Brown,14
16172,16172,16173,23,175,Black,12
16173,16173,16174,22,167,Black,23
16174,16174,16175,47,180,Brown,7
16175,16175,16176,31,170,Green,13
16176,16176,16177,47,187,Green,8
16177,16177,16178,23,170,Black,23
16178,16178,16179,42,165,Green,8
16179,16179,16180,32,173,Green,21
16180,16180,16181,45,165,Brown,15
16181,16181,16182,26,177,Green,14
16182,16182,16183,27,170,Green,10
16183,16183,16184,19,187,Brown,23
16184,16184,16185,18,175,Black,13
16185,16185,16186,22,178,Green,18
16186,16186,16187,31,175,Green,18
16187,16187,16188,42,181,Green,10
16188,16188,16189,31,165,Green,10
16189,16189,16190,53,166,Green,5
16190,16190,16191,37,168,Black,7
16191,16191,16192,39,184,Brown,5
16192,16192,16193,54,177,Brown,15
16193,16193,16194,35,186,Green,23
16194,16194,16195,36,187,Brown,3
16195,16195,16196,47,178,Black,23
16196,16196,16197,23,185,Brown,23
16197,16197,16198,44,174,Green,13
16198,16198,16199,25,172,Brown,15
16199,16199,16200,21,166,Green,10
16200,16200,16201,39,167,Green,3
16201,16201,16202,50,181,Green,10
16202,16202,16203,28,169,Black,9
16203,16203,16204,29,179,Green,23
16204,16204,16205,24,171,Brown,17
16205,16205,16206,48,186,Brown,8
16206,16206,16207,39,177,Brown,17
16207,16207,16208,50,171,Green,12
16208,16208,16209,42,177,Black,6
16209,16209,16210,32,171,Black,16
16210,16210,16211,24,172,Brown,23
16211,16211,16212,34,183,Black,11
16212,16212,16213,41,176,Brown,19
16213,16213,16214,26,179,Green,23
16214,16214,16215,48,180,Black,18
16215,16215,16216,24,167,Brown,23
16216,16216,16217,25,179,Brown,4
16217,16217,16218,25,165,Black,23
16218,16218,16219,18,184,Green,13
16219,16219,16220,24,165,Brown,6
16220,16220,16221,20,178,Black,13
16221,16221,16222,49,186,Green,23
16222,16222,16223,27,176,Brown,7
16223,16223,16224,40,170,Black,20
