,Crime_ID,Criminal_ID
25698,25698,5313
25699,25699,15224
25701,25701,7771
25709,25709,13194
25710,25710,16105
25714,25714,21897
25716,25716,10167
25717,25717,1956
25723,25723,6781
25726,25726,1140
25727,25727,9540
25728,25728,4661
25731,25731,651
25733,25733,5968
25734,25734,11618
25735,25735,11931
25736,25736,8995
25737,25737,19304
25738,25738,3792
25741,25741,6280
25742,25742,13337
25743,25743,6753
25744,25744,364
25745,25745,11328
25746,25746,1523
25748,25748,12787
25749,25749,11255
25750,25750,6169
25751,25751,22977
25754,25754,16055
25755,25755,10124
25756,25756,16756
25757,25757,19658
25758,25758,1392
25760,25760,14819
25763,25763,1875
25764,25764,17555
25765,25765,16516
25766,25766,218
25769,25769,13079
25770,25770,6794
25772,25772,3583
25773,25773,23023
25774,25774,9178
25775,25775,3979
25777,25777,927
25778,25778,19728
25779,25779,23437
25782,25782,24494
25783,25783,4879
25785,25785,12768
25788,25788,5540
25789,25789,721
25790,25790,15740
25791,25791,20954
25800,25800,24448
25801,25801,10657
25802,25802,18709
25804,25804,10522
25806,25806,2307
25808,25808,17617
25809,25809,15905
25811,25811,14734
25813,25813,22721
25816,25816,1399
25817,25817,17294
25819,25819,21016
25820,25820,15294
25821,25821,10869
25822,25822,18667
25823,25823,2819
25824,25824,10997
25825,25825,18837
25826,25826,10421
25827,25827,5782
25828,25828,10897
25829,25829,3520
25839,25839,16649
25841,25841,12346
25842,25842,19059
25843,25843,12585
25847,25847,10107
25848,25848,13708
25849,25849,9894
25850,25850,8891
25851,25851,24462
25854,25854,18173
25856,25856,3854
25858,25858,16884
25859,25859,1378
25860,25860,23262
25861,25861,9555
25862,25862,24253
25863,25863,9072
25865,25865,5410
25866,25866,10096
25867,25867,4330
25870,25870,16895
25873,25873,23706
25875,25875,22540
25876,25876,8865
25878,25878,12595
25879,25879,14894
25882,25882,13580
25885,25885,19762
25886,25886,9376
25888,25888,22530
25890,25890,4606
25891,25891,18716
25892,25892,15060
25893,25893,19336
25894,25894,24391
25896,25896,7073
25897,25897,16039
25898,25898,16292
25899,25899,6316
25900,25900,15851
25901,25901,8534
25902,25902,3383
25903,25903,13629
25904,25904,24578
25905,25905,3123
25907,25907,19236
25908,25908,21971
25909,25909,10159
25910,25910,8431
25911,25911,11758
25912,25912,532
25913,25913,22403
25914,25914,6432
25915,25915,1490
25916,25916,3477
25918,25918,18895
25919,25919,6601
25920,25920,23692
25921,25921,3228
25923,25923,12237
25924,25924,782
25925,25925,11854
25926,25926,3048
25927,25927,4527
25928,25928,13447
25929,25929,3163
25930,25930,21261
25932,25932,17469
25933,25933,11190
25934,25934,692
25935,25935,21069
25936,25936,18619
25937,25937,21283
25938,25938,7604
25939,25939,16425
25940,25940,12763
25942,25942,24118
25943,25943,22374
25945,25945,5015
25946,25946,23528
25947,25947,3634
25948,25948,3549
25949,25949,15933
25950,25950,681
25951,25951,9574
25952,25952,22567
25954,25954,16543
25955,25955,21128
25956,25956,3690
25957,25957,3064
25958,25958,8576
25960,25960,13566
25961,25961,13832
25962,25962,3030
25963,25963,1602
25964,25964,569
25967,25967,4683
25968,25968,20579
25969,25969,5407
25970,25970,3554
25971,25971,7342
25972,25972,15947
25973,25973,946
25974,25974,2382
25975,25975,3040
25976,25976,22689
25977,25977,8124
25978,25978,9212
25979,25979,4369
25980,25980,15543
25981,25981,18701
25982,25982,18746
25983,25983,16819
25985,25985,4591
25986,25986,24311
25987,25987,9658
25988,25988,22679
25989,25989,14144
25990,25990,5509
25992,25992,10733
25993,25993,12263
25995,25995,21044
25997,25997,23391
25999,25999,7549
26001,26001,4936
26002,26002,2883
26003,26003,13916
26004,26004,10925
26005,26005,6661
26007,26007,6996
26008,26008,18323
26009,26009,16489
26010,26010,11116
26011,26011,10834
26012,26012,11903
26014,26014,9514
26017,26017,11568
26018,26018,3999
26019,26019,7444
26021,26021,17724
26023,26023,18529
26025,26025,17314
26026,26026,23098
26027,26027,6027
26028,26028,18579
26029,26029,9906
26030,26030,5130
26031,26031,19442
26033,26033,17679
26034,26034,4514
26035,26035,14457
26041,26041,14803
26043,26043,8105
26044,26044,19506
26047,26047,7230
26048,26048,12370
26056,26056,6906
26057,26057,18035
26062,26062,1831
26064,26064,17253
26066,26066,12413
26067,26067,309
26068,26068,22453
26069,26069,22882
26070,26070,2814
26071,26071,8590
26073,26073,5377
26074,26074,10358
26076,26076,4989
26077,26077,20724
26079,26079,16156
26080,26080,11193
26081,26081,11159
26083,26083,19421
26086,26086,18672
26087,26087,15372
26088,26088,5447
26090,26090,9623
26094,26094,2477
26095,26095,9307
26096,26096,11326
26097,26097,11572
26099,26099,3415
26101,26101,4188
26102,26102,5122
26103,26103,24993
26104,26104,11200
26106,26106,13674
26107,26107,7327
26108,26108,7742
26109,26109,6264
26110,26110,4727
26111,26111,6161
26113,26113,15276
26114,26114,19353
26115,26115,17122
26117,26117,20761
26118,26118,14424
26119,26119,518
26120,26120,10615
26121,26121,3874
26122,26122,996
26123,26123,4816
26124,26124,21523
26125,26125,3307
26126,26126,7699
26127,26127,15682
26128,26128,12609
26129,26129,7091
26130,26130,12929
26131,26131,16459
26132,26132,1446
26133,26133,9576
26134,26134,24283
26135,26135,22744
26138,26138,2535
26139,26139,18411
26140,26140,19367
26141,26141,8520
26142,26142,15022
26143,26143,5175
26146,26146,1879
26147,26147,16814
26148,26148,18245
26149,26149,4959
26150,26150,24703
26151,26151,14149
26152,26152,4881
26154,26154,5415
26155,26155,4918
26158,26158,12729
26159,26159,15036
26162,26162,10771
26164,26164,3331
26165,26165,11907
26166,26166,10450
26167,26167,9461
26168,26168,6745
26170,26170,15368
26171,26171,3642
26172,26172,6159
26173,26173,315
26174,26174,7584
26175,26175,2738
26176,26176,22658
26177,26177,17970
26178,26178,17135
26179,26179,730
26180,26180,18018
26183,26183,7871
26185,26185,5529
26186,26186,14048
26187,26187,18201
26188,26188,6615
26189,26189,22907
26190,26190,19375
26191,26191,16439
26194,26194,23492
26195,26195,10607
26196,26196,15341
26197,26197,2692
26198,26198,3182
26201,26201,6680
26202,26202,12757
26203,26203,1626
26204,26204,15936
26205,26205,18968
26206,26206,13106
26208,26208,8131
26209,26209,5668
26210,26210,11231
26211,26211,7746
26212,26212,7279
26213,26213,17895
26214,26214,21542
26216,26216,18373
26217,26217,1222
26218,26218,3636
26219,26219,17072
26220,26220,22722
26221,26221,2564
26222,26222,7429
26223,26223,18618
26224,26224,13812
26225,26225,18563
26226,26226,565
26227,26227,6702
26228,26228,18744
26229,26229,5759
26230,26230,10010
26231,26231,8906
26232,26232,1216
26233,26233,16598
26234,26234,4506
26235,26235,14094
26236,26236,16644
26238,26238,15134
26239,26239,6926
26240,26240,8997
26241,26241,14215
26243,26243,10213
26244,26244,23875
26245,26245,5338
26246,26246,11271
26247,26247,18855
26248,26248,20810
26250,26250,4679
26251,26251,10205
26252,26252,10124
26253,26253,15027
26254,26254,14330
26255,26255,13205
26256,26256,19437
26259,26259,4509
26260,26260,7663
26261,26261,22543
26262,26262,4953
26263,26263,11841
26271,26271,18905
26272,26272,14836
26273,26273,13105
26274,26274,3348
26275,26275,17978
26276,26276,20461
26277,26277,6220
26278,26278,9222
26280,26280,9528
26281,26281,11826
26282,26282,11462
26283,26283,21326
26284,26284,11037
26285,26285,24742
26286,26286,3655
26287,26287,22649
26288,26288,22153
26289,26289,9671
26290,26290,17616
26293,26293,24142
26294,26294,9165
26296,26296,1799
26297,26297,23693
26298,26298,5668
26299,26299,2672
26300,26300,19650
26301,26301,5996
26302,26302,17835
26305,26305,6110
26307,26307,9523
26309,26309,9809
26310,26310,10077
26311,26311,4262
26313,26313,14270
26314,26314,14454
26315,26315,4809
26316,26316,18364
26317,26317,18423
26318,26318,11279
26319,26319,13262
26320,26320,9903
26321,26321,11462
26322,26322,20537
26323,26323,2742
26324,26324,20758
26326,26326,3091
26327,26327,24681
26329,26329,14142
26330,26330,9224
26331,26331,17257
26332,26332,2073
26333,26333,19284
26334,26334,5726
26335,26335,24853
26336,26336,1492
26337,26337,3464
26338,26338,21486
26339,26339,19437
26340,26340,23103
26341,26341,11448
26342,26342,23422
26343,26343,23405
26345,26345,20536
26346,26346,15592
26347,26347,910
26348,26348,3800
26350,26350,21826
26351,26351,15806
26352,26352,16358
26353,26353,19519
26354,26354,13032
26355,26355,4321
26356,26356,22219
26358,26358,24544
26359,26359,8746
26360,26360,24261
26362,26362,15431
26363,26363,15693
26365,26365,703
26366,26366,8862
26367,26367,24611
26368,26368,744
26369,26369,1002
26371,26371,23197
26372,26372,13803
26374,26374,13717
26376,26376,24370
26377,26377,4161
26379,26379,7984
26381,26381,3077
26382,26382,16227
26383,26383,3686
26386,26386,21385
26388,26388,10649
26389,26389,7936
26394,26394,12232
26395,26395,24415
26396,26396,7702
26397,26397,7447
26398,26398,17069
26400,26400,11894
26403,26403,4972
26404,26404,16300
26407,26407,10494
26409,26409,24422
26410,26410,4633
26411,26411,22703
26415,26415,7194
26416,26416,22335
26417,26417,16969
26418,26418,15037
26419,26419,11217
26420,26420,22592
26422,26422,12078
26425,26425,20525
26427,26427,15767
26428,26428,24589
26429,26429,8366
26431,26431,10874
26432,26432,21611
26434,26434,8120
26436,26436,11580
26437,26437,15120
26438,26438,17811
26439,26439,10166
26441,26441,22367
26442,26442,6213
26443,26443,10719
26444,26444,18477
26446,26446,22483
26447,26447,15742
26448,26448,20127
26449,26449,8897
26450,26450,23782
26453,26453,13599
26455,26455,1252
26456,26456,18710
26457,26457,368
26458,26458,9998
26459,26459,2987
26461,26461,18666
26463,26463,9338
26464,26464,19457
26467,26467,16019
26468,26468,10338
26471,26471,23068
26474,26474,13384
26475,26475,7408
26478,26478,24298
26479,26479,15676
26480,26480,8898
26482,26482,8096
26487,26487,17183
26488,26488,2977
26489,26489,5526
26490,26490,16842
26491,26491,7989
26492,26492,14227
26493,26493,7440
26494,26494,14505
26495,26495,13016
26496,26496,21387
26498,26498,11317
26500,26500,5987
26501,26501,24743
26503,26503,7347
26504,26504,3514
26508,26508,9067
26509,26509,18287
26510,26510,13303
26511,26511,12706
26512,26512,1847
26513,26513,20978
26518,26518,20010
26520,26520,24815
26521,26521,8229
26522,26522,7513
26523,26523,17516
26524,26524,13934
26525,26525,6538
26526,26526,2805
26527,26527,11678
26528,26528,10951
26529,26529,4208
26530,26530,3043
26531,26531,4516
26537,26537,7963
26543,26543,14074
26544,26544,4143
26545,26545,12911
26547,26547,1047
26549,26549,10045
26550,26550,619
26554,26554,20075
26555,26555,19308
26558,26558,23030
26559,26559,3508
26560,26560,3222
26561,26561,5613
26562,26562,10944
26563,26563,10741
26564,26564,17335
26565,26565,3095
26566,26566,19591
26567,26567,17968
26568,26568,21918
26569,26569,2725
26570,26570,13464
26571,26571,22561
26572,26572,10177
26573,26573,4319
26574,26574,2551
26577,26577,3413
26578,26578,20806
26579,26579,2448
26580,26580,2067
26581,26581,9186
26582,26582,1925
26583,26583,5734
26584,26584,7145
26585,26585,920
26586,26586,2721
26587,26587,4588
26588,26588,5554
26590,26590,11047
26591,26591,15886
26592,26592,11873
26593,26593,15266
26594,26594,7876
26595,26595,1055
26596,26596,16628
26597,26597,17539
26598,26598,8863
26599,26599,22270
26600,26600,15027
26601,26601,23438
26602,26602,7730
26604,26604,7280
26605,26605,12677
26608,26608,18777
26610,26610,7413
26611,26611,24199
26612,26612,5749
26613,26613,6900
26614,26614,20365
26615,26615,5146
26616,26616,5279
26617,26617,23688
26618,26618,24704
26619,26619,13905
26622,26622,13428
26623,26623,1479
26624,26624,9489
26625,26625,5892
26626,26626,16144
26630,26630,6491
26631,26631,2380
26634,26634,2498
26635,26635,21135
26636,26636,22440
26637,26637,11024
26638,26638,413
26640,26640,21611
26641,26641,18070
26642,26642,10354
26644,26644,16303
26645,26645,23532
26648,26648,11207
26649,26649,204
26650,26650,15776
26652,26652,5073
26653,26653,6606
26658,26658,11289
26659,26659,13442
26660,26660,24216
26662,26662,22110
26663,26663,5069
26665,26665,7988
26666,26666,12294
26667,26667,4075
26668,26668,11807
26669,26669,18437
26670,26670,16102
26671,26671,18908
26672,26672,3931
26673,26673,10078
26674,26674,4225
26676,26676,17249
26677,26677,10261
26678,26678,21740
26679,26679,6585
26680,26680,13233
26681,26681,23203
26682,26682,13744
26683,26683,11019
26684,26684,6097
26685,26685,8295
26687,26687,24327
26688,26688,16307
26689,26689,6324
26690,26690,21866
26691,26691,18107
26692,26692,9977
26693,26693,19786
26694,26694,3318
26695,26695,10610
26696,26696,18057
26697,26697,16932
26698,26698,18651
26699,26699,5307
26700,26700,19612
26701,26701,23062
26702,26702,15754
26703,26703,5679
26704,26704,1262
26705,26705,5899
26706,26706,10687
26707,26707,16807
26708,26708,21294
26710,26710,21219
26711,26711,21915
26712,26712,15312
26714,26714,22590
26715,26715,23902
26716,26716,12288
26717,26717,13008
26718,26718,7211
26720,26720,24635
26721,26721,20502
26722,26722,15316
26723,26723,5042
26724,26724,3832
26725,26725,2980
26726,26726,8059
26727,26727,5542
26729,26729,17494
26730,26730,24885
26731,26731,17054
26735,26735,7292
26736,26736,12957
26738,26738,14756
26739,26739,6739
26740,26740,21668
26742,26742,22523
26745,26745,661
26746,26746,7355
26747,26747,19370
26748,26748,3612
26753,26753,2122
26754,26754,17943
26755,26755,19366
26756,26756,11127
26757,26757,15620
26758,26758,24426
26761,26761,3200
26764,26764,13023
26765,26765,428
26766,26766,3671
26767,26767,482
26770,26770,13328
26772,26772,13416
26773,26773,17013
26777,26777,8538
26778,26778,12551
26779,26779,19552
26780,26780,498
26783,26783,1809
26784,26784,20143
26785,26785,24001
26786,26786,20027
26787,26787,9291
26788,26788,9527
26789,26789,11988
26790,26790,10105
26791,26791,11228
26792,26792,22292
26793,26793,18944
26794,26794,11012
26795,26795,17660
26796,26796,8185
26797,26797,18224
26802,26802,2061
26803,26803,3105
26804,26804,7089
26805,26805,18888
26806,26806,5999
26811,26811,24689
26816,26816,14856
26817,26817,13730
26818,26818,21352
26819,26819,14995
26820,26820,16587
26821,26821,6674
26824,26824,3997
26826,26826,3533
26827,26827,16317
26829,26829,23647
26830,26830,3322
26831,26831,11799
26833,26833,8142
26835,26835,12595
26836,26836,5196
26838,26838,5259
26843,26843,1166
26844,26844,1004
26849,26849,7595
26850,26850,3611
26851,26851,8460
26852,26852,17969
26854,26854,7621
26855,26855,23282
26856,26856,6061
26858,26858,21723
26859,26859,19591
26860,26860,7292
26861,26861,6580
26862,26862,14386
26863,26863,2696
26864,26864,15791
26865,26865,12449
26866,26866,11148
26867,26867,2171
26868,26868,3640
26869,26869,7594
26870,26870,149
26876,26876,5289
26878,26878,20447
26880,26880,11281
26881,26881,18980
26882,26882,1094
26883,26883,15747
26886,26886,8981
26888,26888,2569
26889,26889,14320
26891,26891,9424
26892,26892,22483
26893,26893,17985
26894,26894,21896
26896,26896,11063
26897,26897,18501
26898,26898,21703
26899,26899,20288
26902,26902,12580
26904,26904,1187
26905,26905,20793
26906,26906,2873
26907,26907,19818
26908,26908,4070
26909,26909,16714
26910,26910,9119
26911,26911,15236
26912,26912,1363
26913,26913,14189
26914,26914,16811
26915,26915,22243
26917,26917,16165
26920,26920,22519
26923,26923,23213
26924,26924,13043
26925,26925,18163
26926,26926,12456
26927,26927,8936
26929,26929,6044
26932,26932,2391
26933,26933,1050
26934,26934,963
26935,26935,21741
26938,26938,10912
26939,26939,12289
26940,26940,19542
26941,26941,18386
26946,26946,2872
26948,26948,2267
26950,26950,5352
26956,26956,562
26957,26957,8532
26958,26958,2546
26959,26959,5658
26961,26961,18468
26962,26962,22043
26963,26963,1708
26964,26964,14640
26965,26965,14062
26966,26966,14940
26970,26970,13364
26980,26980,5605
26981,26981,414
26982,26982,833
26983,26983,15501
26984,26984,17319
26985,26985,11314
26986,26986,23029
26987,26987,14832
26988,26988,15877
26990,26990,3330
26991,26991,12347
26992,26992,6032
26994,26994,6499
26995,26995,1045
26996,26996,7224
26997,26997,23563
26999,26999,20393
27002,27002,13270
27003,27003,23357
27005,27005,16227
27006,27006,4420
27007,27007,21974
27008,27008,8200
27009,27009,7234
27010,27010,23088
27011,27011,2833
27012,27012,5341
27013,27013,5444
27014,27014,15047
27015,27015,16651
27016,27016,7507
27019,27019,7131
27022,27022,1947
27023,27023,13694
27024,27024,11912
27025,27025,21964
27026,27026,9332
27027,27027,5241
27031,27031,10206
27034,27034,21193
27035,27035,8525
27036,27036,6029
27037,27037,19071
27038,27038,9634
27039,27039,3148
27040,27040,23919
27041,27041,21857
27042,27042,10913
27043,27043,8109
27044,27044,19076
27045,27045,13607
27046,27046,17299
27047,27047,12919
27048,27048,7346
27049,27049,5112
27050,27050,20016
27051,27051,510
27052,27052,4962
27054,27054,20734
27055,27055,6175
27056,27056,3034
27057,27057,2535
27058,27058,23495
27059,27059,1430
27060,27060,15482
27061,27061,17256
27062,27062,1447
27063,27063,6726
27064,27064,15855
27065,27065,20297
27066,27066,11348
27067,27067,23623
27068,27068,16015
27069,27069,8181
27070,27070,23757
27071,27071,1863
27072,27072,18123
27073,27073,24339
27074,27074,20347
27075,27075,7313
27076,27076,12346
27077,27077,22822
27078,27078,16263
27079,27079,5816
27084,27084,12532
27085,27085,24593
27086,27086,4156
27089,27089,19693
27090,27090,16629
27092,27092,8957
27093,27093,15016
27094,27094,1967
27097,27097,21471
27098,27098,3725
27105,27105,17359
27106,27106,22719
27107,27107,8681
27111,27111,16580
27112,27112,673
27115,27115,23423
27116,27116,6478
27117,27117,11986
27119,27119,5605
27120,27120,8636
27121,27121,14537
27123,27123,18973
27124,27124,24770
27126,27126,14063
27127,27127,3929
27128,27128,6951
27129,27129,18218
27130,27130,10895
27131,27131,4757
27132,27132,5408
27133,27133,7029
27134,27134,139
27135,27135,5226
27136,27136,7189
27139,27139,22894
27140,27140,7958
27141,27141,1593
27143,27143,12241
27145,27145,21360
27146,27146,16372
27147,27147,2731
